StationId,StationName,City,State,Status,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,07-02-2019,75.52,125.82,7.69,25.85,20.1,10.97,0.74,12.37,32.23,0.05,0.06,0.1,159,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,08-02-2019,58.02,96.18,2.61,16.37,10.79,17.41,0.76,8.47,38.97,0,0,,126,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,09-02-2019,65.56,128.56,6.38,23.26,17.36,16.81,0.86,16.7,34.16,0.01,0.05,0.14,115,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,10-02-2019,56.98,148.8,1.02,16.86,9.76,13.91,0.52,10.21,32.14,0.01,0.06,,136,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,11-02-2019,74.5,119.5,3.19,17.12,11.14,16.46,0.66,10.22,39.91,0.01,0.02,,131,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,12-02-2019,66.61,121.81,4.03,26.18,17.28,13.97,0.66,9.84,39.63,0.02,0.05,,137,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,13-02-2019,70.86,142.17,3.01,28.42,17.6,14.9,0.74,10.43,41.96,0.06,0.1,0.1,121,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,14-02-2019,69.96,130.91,15.49,35.52,31.56,16.42,0.84,9.78,37.99,0.05,0.08,0.11,157,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,15-02-2019,60.11,101.22,2.29,22.82,13.91,16.94,0.7,6.98,40.95,0.02,0.02,0.1,116,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,16-02-2019,33.9,64.61,2.59,15.97,10.54,14.52,0.55,7.78,32.91,0,0.01,,87,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,17-02-2019,31.75,58.96,1.38,13.31,8.16,12.92,0.54,13.52,27.85,0,0.01,,58,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,18-02-2019,34.8,72.77,7.55,17.35,15.37,10.31,0.59,12.99,24.83,0,0,,74,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,19-02-2019,32.07,63.36,8.59,17.16,16.19,11.98,0.72,10.51,19.85,0,0,,90,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,20-02-2019,30.32,66.4,7.19,15.26,14.04,9.84,0.58,10.5,24.21,0,0.01,,61,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,21-02-2019,38.35,95.79,18.66,21.18,26.51,9.69,0.72,8.3,27.25,0,0.04,0.15,96,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,22-02-2019,36.92,106.73,26.53,25.18,35.05,10.43,0.64,14.78,30.4,0,0.04,0.1,96,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,23-02-2019,43.16,149.98,43.76,28.73,50.94,9.94,0.8,9.67,31.72,0.02,0.07,0.11,126,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,24-02-2019,42.51,121.35,18.77,24.64,28.36,13.1,0.53,14.5,35.13,0.02,0.05,0.12,131,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,25-02-2019,33.88,80.8,3.59,18.86,13.05,14.69,0.51,13.5,30.89,0,0.01,0.1,95,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,26-02-2019,22.47,52.83,3.89,12.56,9.93,11.9,0.46,11.27,19.85,0,0,,62,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,27-02-2019,14.78,39.26,2.82,8.15,6.69,9.17,0.4,10.43,23.58,0,0.01,,64,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,28-02-2019,20.92,49.94,3.23,13.32,9.81,9.1,0.56,15.85,25.36,0,0.01,0.1,60,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,01-03-2019,27.08,59.54,2.49,9.07,6.97,11.97,0.52,11.04,33.63,0,0.01,,101,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,02-03-2019,23.72,51.79,2.9,8.11,6.76,10.79,0.44,8.55,27.48,0,0,,63,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,03-03-2019,22.49,54.86,5.46,12,10.75,11.3,0.43,5.49,23.63,0,0,,57,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,04-03-2019,21.59,52.32,2.9,10.62,8.02,11.85,0.41,11.52,19.77,0,0,,54,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,05-03-2019,34.44,76.9,3.11,13.02,9.5,12.13,0.5,14.74,33.17,0,0.01,,61,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,06-03-2019,49.2,116.27,2.37,16.7,10.86,12.82,0.69,15.37,44.06,0.08,0.18,0.16,120,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,07-03-2019,42.1,87.51,1.68,13.22,8.24,13.14,0.57,11.6,44.93,2.25,4.15,0.74,105,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,08-03-2019,16.39,53.9,2.15,8.68,6.38,11.34,0.62,10.98,31.2,1.7,4.48,0.42,92,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,09-03-2019,12.88,59.01,2.82,9.92,7.57,11.03,0.69,12.43,29.66,1.38,5.33,0.54,86,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,10-03-2019,10.66,47.74,4.02,8.02,7.5,9.45,0.35,12.07,22.33,1.05,4.23,0.34,56,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,11-03-2019,12.77,50.79,2.6,8.45,6.56,8.86,0.53,14.06,22.67,0.95,3.31,0.29,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,12-03-2019,27,90.58,5.03,15.67,12.51,9.74,0.41,13.33,27.15,1.01,6.81,0.67,74,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,13-03-2019,32.79,104.04,4.4,17.4,12.91,11.1,0.4,9.21,31.25,0.86,4.9,0.37,97,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,14-03-2019,39.77,129.33,14.09,24.88,24.78,9.4,0.45,8.16,27.19,1.07,9.76,1.02,107,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,15-03-2019,43.78,124.06,6.29,19.29,15.47,9.87,0.64,11.35,29.47,1.03,6.87,0.58,130,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,16-03-2019,40.96,101.35,4.18,14.19,11.01,10.37,0.46,7.42,22.03,1.46,5.11,0.44,110,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,17-03-2019,40.08,93.9,6.5,14.86,12.92,11.63,0.58,7.89,28.04,1.74,9.37,0.68,98,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,18-03-2019,22.52,69.14,7.47,13.59,13.38,7.71,0.56,10.99,21.12,1.17,4.07,0.33,101,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,19-03-2019,22.09,53.31,2.18,9.6,6.94,6.44,0.68,9.51,29.78,1.87,3.29,0.26,85,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,20-03-2019,25.39,49.43,2.04,7.75,5.44,7.63,0.7,9.14,32.42,4.88,2.68,2.27,85,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,21-03-2019,21.71,43.12,1.13,6.24,4.23,7.09,0.5,7.63,36.81,1.7,2.82,0.13,60,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,22-03-2019,23.56,53.08,2.86,12.03,8.56,5.6,0.53,10.27,29.46,1.18,3.57,0.28,56,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,23-03-2019,23.68,64.65,9.37,14.63,15.49,5.75,0.53,8.61,29.24,1.4,4.5,0.38,67,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,24-03-2019,17.99,48.09,2.41,8.02,5.87,6.06,0.47,9.11,29.02,1.46,3.2,0.2,79,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,25-03-2019,17.03,46.96,2.89,10.15,7.82,5.53,0.5,13.84,21.8,1.51,3.77,0.25,45,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,26-03-2019,20.58,51.83,3.09,9.93,7.87,5.76,0.49,10.38,21.95,1.2,3.07,0.21,53,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,27-03-2019,24,60.54,2.23,10.84,7.69,7.15,0.54,12.07,32.91,1.09,3.83,0.24,69,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,28-03-2019,27.44,70.3,3.41,12.49,9.43,6.62,0.54,12.69,28.07,1.18,3.54,0.3,65,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,29-03-2019,24.11,65.16,2.56,9.81,7.4,6.81,0.45,8.19,30.44,1.08,2.73,0.21,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,30-03-2019,28.43,60.07,1.74,9.49,6.53,8.36,0.56,17.06,42.66,1.26,2.14,0.18,83,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,31-03-2019,33,72.26,1.11,9.26,5.64,7.66,0.58,16.56,34.64,0.69,3.43,0.22,64,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,01-04-2019,37.09,70.85,1.55,7.48,4.74,7.56,0.69,12.4,38.42,0.52,3.58,0.15,102,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,02-04-2019,30.05,62.5,1.54,8.62,5.72,6.27,0.71,14.7,31.67,1.13,2.43,0.22,92,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,03-04-2019,20.75,45.07,1.4,5.59,4.08,6.03,0.48,9.15,25.97,1.09,1.72,0.15,58,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,04-04-2019,13.97,39.04,3.77,7.21,6.99,5.55,0.64,10.24,20.32,1.33,2.13,0.23,76,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,05-04-2019,18.72,50.84,3.12,6.06,5.7,5.8,0.67,13.03,28.03,1.06,2.11,0.15,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,06-04-2019,22.07,63.47,2.2,5.25,3.94,6.21,0.62,12.96,40.3,0.51,2.03,0.16,91,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,07-04-2019,19.4,55.83,1.42,7.03,4.48,4.36,0.76,10.88,38.75,0.8,1.6,0.15,124,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,08-04-2019,13.49,34.05,1.45,4.2,3.38,4.21,0.57,12.69,22.15,0.69,1.25,0.13,75,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,09-04-2019,20.68,38.77,1.56,4.48,3.53,4.22,0.63,10.9,26.79,0.71,1.43,0.12,73,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,10-04-2019,16.52,36.76,1.14,3.14,2.26,4.47,0.61,8.92,39.57,0.67,2.24,0.12,101,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,11-04-2019,15.91,33.28,0.46,2.04,0.86,3.7,0.4,13.09,33.05,0.63,1.54,0.12,64,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,12-04-2019,17.24,43.11,2.53,5.32,4.04,3.95,0.58,14.02,30.87,0.78,2.17,0.16,80,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,13-04-2019,25.87,89,2.4,9.61,6.54,3.98,0.39,11.84,46.66,0.67,2.74,0.25,85,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,14-04-2019,15.77,50.12,1.12,6.04,4.03,3.86,0.36,14.45,28.78,0.62,1.37,0.14,80,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,15-04-2019,23.75,68.9,1.94,11.38,7.46,3.49,0.64,18.42,19.94,0.33,2.13,0.18,84,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,16-04-2019,25.36,81.59,2.19,20.61,12.25,4.81,0.65,22.54,20.53,0.67,2.07,0.21,79,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,17-04-2019,32.7,91.22,2.19,17.13,10.91,7.6,0.54,15.71,25.28,0.52,2.02,0.18,91,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,18-04-2019,20.21,57.8,2.65,13.78,9.52,6.54,0.51,10.6,26.51,0.16,3.11,0.14,79,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,19-04-2019,11.55,37.66,3.35,13.27,9.6,7.05,0.59,12.58,26.46,0.19,2.64,0.12,82,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,20-04-2019,9.39,36.94,2.81,12.29,8.89,4.58,0.35,17.07,24.65,0.27,2.25,0.14,45,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,21-04-2019,9.77,35.42,1.48,12.59,7.81,3.34,0.32,21.81,28.75,0.01,2.55,0.14,41,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,22-04-2019,21.38,75.6,2.29,19.85,11.65,4.32,0.48,23.3,39.42,0.39,2.28,0.23,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,23-04-2019,24.68,132.02,8.38,29.05,22.21,3.97,0.58,16.03,23.73,0.41,3.95,0.48,124,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,24-04-2019,17.58,59.05,2.68,18.08,11.89,4.04,0.48,12.66,27.14,0.25,2.73,0.21,73,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,25-04-2019,28.05,84.5,4.67,18.74,13.85,6.85,0.48,12.78,25.81,0.24,1.43,0.13,71,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,26-04-2019,27.98,79.71,2.79,18.31,12.1,8.01,0.51,8.71,34.54,0.19,1.79,0.13,79,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,27-04-2019,23.32,70.68,1.97,16.88,10.58,5.65,0.66,16.4,34.16,0.38,1.13,0.11,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,28-04-2019,15.52,46.14,2.16,15.11,9.79,4.67,0.42,13.67,23.72,0.11,1.33,0.18,57,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,29-04-2019,12.11,40.82,2.1,15.46,9.94,4.07,0.31,12.72,23.43,0.06,1.73,0.13,46,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,30-04-2019,19.03,60.71,1.99,19.23,11.85,4.84,0.4,13.57,35.2,0.05,1.84,0.18,58,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,01-05-2019,27.18,93.8,2.87,23.54,14.82,3.53,0.64,26.8,38.05,0.45,2.85,0.27,83,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,02-05-2019,38.9,111.93,1.76,27.29,16.03,3.52,0.98,16.06,56.99,0.57,3.44,0.37,109,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,03-05-2019,57.73,211.34,3.54,35.92,21.98,5.61,0.78,16.59,58.87,0.7,5.18,0.51,148,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,04-05-2019,44.49,163.62,1.17,22.32,12.89,7.12,0.53,16.97,67.99,0.35,2.22,0.38,158,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,05-05-2019,39.76,152.97,1.12,23.24,13.25,6,0.52,15.33,69.15,0.35,1.97,0.18,146,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,06-05-2019,47.3,136.76,1.53,20.22,12.09,7.92,0.64,22.25,68.43,0.3,2.17,0.15,133,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,07-05-2019,39.81,138.9,1.14,18.58,10.81,7.81,0.44,13.03,51.98,0.14,1.37,0.12,122,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,08-05-2019,49.19,155.58,0.95,26.89,13.92,4.26,0.77,25.9,73.55,0.48,4,0.2,126,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,09-05-2019,40.38,112.93,1.4,24.31,13.78,5.75,0.7,30.4,74.3,0.34,2.48,0.18,131,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,10-05-2019,44.65,114.79,1.63,19.79,12,7.06,0.63,19.26,54.72,0.34,2.48,0.12,124,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,11-05-2019,35.5,98.4,1.74,19.29,11.72,6.98,0.59,17.83,49.82,0.33,1.68,0.12,106,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,15-05-2019,34.12,88.79,1.7,19.98,12.12,6.69,0.7,24.2,42.21,0.14,1.32,0.11,109,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,16-05-2019,41.62,95.91,1.93,20.32,12.54,4.91,0.53,21.47,43.36,0.23,2.08,0.12,92,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,17-05-2019,43.1,96.34,2,21.71,13.26,5.96,0.67,24.72,42.13,0.31,1.77,0.16,88,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,18-05-2019,35.3,89.42,0.8,17.33,9.84,4.32,0.47,17.09,44.47,0.06,1.16,0.11,95,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,19-05-2019,40.35,94.6,0.91,18.93,10.8,4.17,0.53,23.95,45.97,0.06,1.32,0.11,93,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,20-05-2019,32.33,78.4,1.83,19.42,11.91,4.01,0.61,21.27,34.54,0.15,1.24,0.11,104,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,21-05-2019,24.95,74.2,1.86,20.68,12.51,3.36,0.49,16.73,19.84,0.1,1.17,0.14,80,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,23-05-2019,30.42,76.95,1.27,16.96,10.05,3.25,0.72,13.67,30.35,0.21,1.02,0.11,99,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,24-05-2019,36.5,84.57,1.5,17.83,10.77,3.8,0.63,14.71,37.15,0.17,1.46,0.11,99,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,25-05-2019,40.04,98.75,1.7,17.31,10.2,4.07,0.89,18.61,48.85,0.21,1.82,0.11,108,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,26-05-2019,40.51,99.45,0.71,16.93,9.55,3.35,0.51,14.62,54.63,0.14,1.55,0.14,99,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,27-05-2019,38.88,86.09,1.31,18,10.69,4.51,0.47,13.86,51.56,0.14,1.27,0.11,106,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,28-05-2019,36.31,77.21,1.47,18.03,10.88,4.47,0.52,17.79,42.23,0.14,1.09,0.11,85,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,29-05-2019,38.7,82.24,1.45,16.29,9.94,4.22,0.48,15.76,42.04,0.14,1.06,0.11,83,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,30-05-2019,33.52,79.78,2.11,26.44,15.85,3.85,0.57,19.96,45.17,0.23,2.96,0.15,83,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,31-05-2019,36.8,75.96,0.97,17.39,10.05,4.06,0.51,14.55,48.97,0.03,1.06,0.12,74,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,01-06-2019,41.89,99.66,1.66,22.98,13.65,4.84,0.77,17.7,39.43,0.16,1.62,0.19,103,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,02-06-2019,41.47,90.61,0.72,18.25,10.27,4.59,0.5,16.21,54.72,0.05,1.29,0.13,101,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,03-06-2019,31.52,73.42,1.39,20.17,11.91,4,0.45,18.1,43.53,0.13,1.09,0.13,80,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,04-06-2019,39.73,104.78,1.54,27.54,15.99,3.61,0.95,17.17,42.88,0.17,2.37,0.24,107,Moderate
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,05-06-2019,36.24,84.55,0.66,19.93,10.94,4.56,0.46,21.35,54.64,0.06,1.09,0.11,91,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,06-06-2019,24.16,59.22,1.81,26.79,9.83,12.18,0.53,26.62,41.27,0.28,1.46,0.16,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,07-06-2019,23.12,57.48,1.52,24.2,13.97,5.86,0.52,23.46,56.71,0.15,1.38,0.12,65,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,08-06-2019,31.95,71.15,2.87,26.2,16.27,7.52,0.58,17.18,55.48,0.03,1.32,0.14,71,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,09-06-2019,26.02,66.47,0.73,20.95,11.65,5.5,0.52,15.99,75.1,0.07,1.06,0.12,90,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,10-06-2019,22.19,63.59,2.62,25.07,15.42,5.06,0.5,18.35,62.52,0.13,1.19,0.18,78,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,11-06-2019,13.91,48.33,3.61,24.16,15.86,4.78,0.37,14.02,44.59,0.08,1.26,0.12,61,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,12-06-2019,11.81,43.2,5,29.99,20.12,4.69,0.34,13.82,41.43,0.09,1.65,0.13,50,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,13-06-2019,10.02,31.73,4.88,33.11,21.72,3.35,0.49,17.28,38.1,0.2,2.31,0.1,42,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,14-06-2019,9.55,31.71,3.23,24.02,15.47,2.09,0.36,16.48,32.84,0.27,1.13,0.12,38,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,15-06-2019,17.42,69.93,1.53,18.88,11.36,3.49,0.38,14.79,38.49,0.08,0.96,0.2,54,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,16-06-2019,19.25,71.73,0.8,18.26,10.36,2.01,0.31,9.68,47.37,0.22,1.39,0.1,75,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,17-06-2019,23.99,66.09,3.71,28.19,18.1,4.94,0.49,14.94,30.27,0.18,3.67,0.18,72,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,18-06-2019,23.62,68.06,7.98,36.52,26.01,2.85,0.46,13.66,30.54,0.27,3.55,0.44,59,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,19-06-2019,21.28,72.04,2.87,27.95,16.23,4.57,0.44,18.83,38.25,0.27,3.08,0.19,77,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,01-07-2019,13.4,23.95,4.39,29.37,19.27,2.9,0.42,16.27,29.58,0.11,0.91,0.24,39,Good
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,02-07-2019,12.05,24.42,6.49,29.88,21.26,2.4,0.59,13.78,23.41,0.07,0.72,0.12,66,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,03-07-2019,14.54,32.83,7.23,30.62,22.26,2.68,0.61,12.6,27.29,0.09,0.67,0.1,68,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,04-07-2019,8.4,21.46,11.11,30.36,25.27,2.7,0.57,14.32,26.69,0.27,0.83,0.16,68,Satisfactory
AP001,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,Active,05-07-2019,10.31,22.14,8.27,25.22,20.23,2.46,0.62,16.24,22.99,0.23,1.38,0.59,70,Satisfactory
